Dışa Aktarım Tarihi:,19.06.2026 11:49:06
Toplam Kayıt Sayısı:,2020

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
BSE,PARDUS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"0,694994",699708406.00,66,"486293184,93"
BSF,İŞ PORTFÖY BİRİNCİ SERBEST ÖZEL FON,19.06.2026,"1,387053",5653503590.00,1,"7841709568,10"
BSH,ATLAS PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,13921",5048288.00,144,"5751059,84"
BSM,GLOBAL MD PORTFÖY BERRAK SERBEST FON,19.06.2026,"1,613546",1544961019.00,3041,"2492866180,08"
BSN,BULLS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,174227",757705538.00,18,"889718438,43"
BST,PARDUS PORTFÖY BANKACILIK SEKTÖRÜ DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"10,194199",5086941.00,645,"51857290,60"
BTE,BV PORTFÖY OYUN VE TEKNOLOJİ DEĞİŞKEN FON,19.06.2026,"4,803048",51262137.00,983,"246214487,55"
BTJ,ATLAS PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,309324",14327412.00,56,"18759220,43"
BTK,BV PORTFÖY TEKNOLOJİ KATILIM FONU,19.06.2026,"1,669247",198181987.00,2152,"330814593,67"
BTP,TRİVE PORTFÖY PARA PİYASASI SERBEST FON,19.06.2026,"0,547439",286937435.00,16,"157080721,35"
BTY,İŞ PORTFÖY BTY SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"56,541536",10650000.00,2,"602167362,37"
BTZ,ATLAS PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,278879",3924912.00,206,"5019489,48"
BUB,BULLS PORTFÖY BİRİNCİ FON SEPETİ FONU,19.06.2026,"1,088901",5422483.00,57,"5904547,17"
BUC,BULLS PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"0,978516",245120424.00,23,"239854287,49"
BUP,AZİMUT PORTFÖY BUPA SERBEST (TL) ÖZEL FON,19.06.2026,"3,938582",3354777076.00,1,"13213066236,02"
BUT,AZİMUT PORTFÖY BULUT HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,842848",118757326.00,4,"218851736,78"
BUV,BULLS PORTFÖY VOLTRAN SERBEST (TL) FON,19.06.2026,"1,402401",38730845.00,414,"54316166,15"
BUY,AK PORTFÖY BÜYÜYEN ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,824193",213173914.00,17649,"388870286,53"
BV1,BV PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,631361",56050054.00,602,"91437874,03"
BVB,AK PORTFÖY ÖPY YEDİNCİ SERBEST (TL) ÖZEL FON,19.06.2026,"4,290243",1075003028.00,1,"4612024414,87"
BVC,AK PORTFÖY BİRİNCİ SERBEST (TL) ÖZEL FON,19.06.2026,"4,076579",1621342207.00,1,"6609530231,77"
BVD,BV PORTFÖY BİRİNCİ DEĞİŞKEN FON,19.06.2026,"1,28761",250990652.00,299,"323178134,53"
BVF,BV PORTFÖY PARA PİYASASI (TL) FON,19.06.2026,"1,318834",872989250.00,510,"1151327628,38"
BVH,BV PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"2,117261",66438502.00,14,"140667617,28"
BVI,BV PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"2,950113",106084947.00,31,"312962574,88"
BVK,BULLS PORTFÖY VOLTRAN KATILIM SERBEST (TL) FON,19.06.2026,"1,104584",123911490.00,31,"136870660,36"
BVM,ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,400967",9187874.00,153,"12871906,78"
BVT,AZİMUT PORTFÖY GÜNEY SERBEST ÖZEL FON,19.06.2026,"5,400185",3764497.00,10,"20328980,70"
BVV,BV PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,19.06.2026,"3,591124",47527494.00,1105,"170677133,18"
BVZ,BV PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,19.06.2026,"4,205165",713347933.00,710,"2999745547,89"
BYZ,A1 CAPİTAL PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,537734",82145861.00,41,"126318472,34"
CAH,A1 CAPİTAL PORTFÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,472834",35880607.00,356,"52846165,37"
CBD,A1 CAPİTAL PORTFÖY BIST 30 DIŞI ŞİRKETLER HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,595985",125521881.00,15,"200330993,23"
CBN,QNB PORTFÖY CBN SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"49,72338",12563998.00,6,"624724442,55"
CBO,AZİMUT PORTFÖY HCBO HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"270,69732",7235254.00,3,"1958563870,11"
CEY,ROTA PORTFÖY CEY SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"63,986346",3314435.00,3,"212078586,21"
CFO,ROTA PORTFÖY İKİNCİ PARA PİYASASI FONU,19.06.2026,"2,353134",1359436942.00,483,"3198937064,42"
CGD,DENİZ PORTFÖY ÇAĞDAŞ SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"55,752591",11069534.00,2,"617155196,35"
CHY,A1 CAPİTAL PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"0,506106",43042.00,39,"21783,82"
CIN,AKTİF PORTFÖY BİRİNCİ SERBEST FON,19.06.2026,"1,823582",14176290.00,537,"25851629,22"
CJD,AK PORTFÖY SEKİZİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"49,139892",552992.00,23,"27173967,27"
CJF,AK PORTFÖY ADOC SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"62,762056",30344444.00,3,"1904479703,31"
CJG,AK PORTFÖY SDSD SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"63,274158",30293734.00,1,"1916810511,01"
CJH,AK PORTFÖY DOKUZUNCU SERBEST (DÖVİZ-AVRO) FON,19.06.2026,"59,036314",54184990.00,1793,"3198882084,98"
CKF,ALBARAKA PORTFÖY ÇOKLU VARLIK KATILIM FONU,19.06.2026,"2,053759",401058831.00,2508,"823678248,28"
CKL,YAPI KREDİ PORTFÖY ÇOKLU VARLIK DEĞİŞKEN FON,19.06.2026,"1,454266",476751696.00,943,"693323571,37"
CKS,İŞ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,19.06.2026,"58,523325",96988344.00,2354,"5676080390,88"
COT,AK PORTFÖY 2030 SERBEST (DÖVİZ-AVRO) FON,19.06.2026,"56,723482",9106626.00,197,"516559535,42"
CPT,ROTA PORTFÖY ÇİP TEKNOLOJİLERİ DEĞİŞKEN FON,19.06.2026,"4,193006",367137141.00,15053,"1539408234,61"
CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,19.06.2026,"3,833735",450601789.00,16773,"1727487987,13"
CRL,YAPI KREDİ PORTFÖY ACARLAR SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"46,976704",21500000.00,3,"1009999136,02"
CSD,İŞ PORTFÖY CANO SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"61,928422",10420749.00,1,"645340545,60"
CSH,PARDUS PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"4,151366",1651901215.00,55,"6857646699,70"
CTF,İŞ PORTFÖY ASSG SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"8,958588",37371557.00,1,"334796400,41"
CTG,İŞ PORTFÖY FEFON SERBEST ÖZEL FON,19.06.2026,"7,327852",2166304.00,1,"15874356,05"
CTM,İŞ PORTFÖY KEFON SERBEST ÖZEL FON,19.06.2026,"6,148197",2582372.00,1,"15876932,99"
CTP,İŞ PORTFÖY AAF SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"60,203692",9051870.00,1,"544955997,50"
CTV,İŞ PORTFÖY MHA SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"10,460829",18940772.00,4,"198136176,49"
CVA,AK PORTFÖY ÜÇÜNCÜ KAMU BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,19.06.2026,"3,887256",2310971747.00,1,"8983339561,36"
CVB,AK PORTFÖY İKİNCİ SERBEST (TL) ÖZEL FON,19.06.2026,"4,001452",473115896.00,5,"1893150599,72"
CVC,AK PORTFÖY ÖPY KAR PAYI ÖDEYEN SERBEST ÖZEL FON,19.06.2026,"2,737222",251125767.00,2,"687387066,95"
CVD,AK PORTFÖY GİFON SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"61,289118",17084592.00,2,"1047099567,64"
CVE,AK PORTFÖY BİRİNCİ KAMU BORÇLANMA ARAÇLARI (TL) ÖZEL FONU,19.06.2026,"2,591255",110022256.00,1,"285095680,27"
CVF,AK PORTFÖY SÜRDÜRÜLEBİLİRLİK SERBEST (TL) ÖZEL FON,19.06.2026,"4,443171",206783109.00,1,"918772652,86"
CVK,INVEO PORTFÖY ÇOKLU VARLIK KATILIM FONU,19.06.2026,"4,836384",132332073.00,1998,"640008768,41"
CVL,A1 CAPİTAL PORTFÖY ÇOKLU VARLIK KATILIM FONU,19.06.2026,"1,309432",15593655.00,125,"20418831,79"
CYD,AK PORTFÖY 2027 SERBEST (DÖVİZ-AVRO) FON,19.06.2026,"55,13996",23729177.00,389,"1308425872,97"
DA1,A1 CAPİTAL PORTFÖY SERBEST (DÖVİZ) FON,19.06.2026,"47,561566",677404.00,44,"32218395,38"
DAC,DENİZ PORTFÖY BORİS SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"69,936659",7102353.00,1,"496714841,13"
DAE,DENİZ PORTFÖY ARBAU HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"2,284112",267527404.00,1,"611062486,00"
DAH,DENİZ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"3,713925",185050200.00,2758,"687262570,56"
DAI,DENİZ PORTFÖY ARTI SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"92,27803",3815513.00,4,"352088021,65"
DAL,DENİZ PORTFÖY SU SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"70,280981",9158916.00,1,"643697601,66"
DAS,DENİZ PORTFÖY ONİKİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"52,934843",2268510894.31,26224,"120083268892,42"
DAT,DENİZ PORTFÖY ARMUT SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"93,945933",4477772.00,6,"420668468,10"
DAV,DENİZ PORTFÖY 2026 SERBEST (DÖVİZ-AVRO) FON,19.06.2026,"55,304188",19224301.00,169,"1063184351,11"
DAZ,DENİZ PORTFÖY TÜRKİZ SERBEST(DÖVİZ) ÖZEL FON,19.06.2026,"12,699197",24646884.00,4,"312995635,28"
DB2,AKTİF PORTFÖY İKİNCİ KISA VADELİ SERBEST (TL) FON,19.06.2026,"1,960743",7036562.00,11,"13796888,36"
DBA,DENİZ PORTFÖY ALTIN FONU,19.06.2026,"0,710425",14587758602.00,26489,"10363507335,54"
DBB,DENİZ PORTFÖY BORÇLANMA ARAÇLARI FONU,19.06.2026,"0,107516",2079051213.72,1901,"223531720,35"
DBG,DENİZ PORTFÖY BEYAZ SERBEST ÖZEL FONU,19.06.2026,"0,611139",4113931849.00,3,"2514182245,80"
DBH,DENİZ PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,19.06.2026,"0,367316",2724353300.00,8979,"1000699540,75"
DBK,DENİZ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,19.06.2026,"0,113392",6540704006.00,85561,"741661964,49"
DBP,DENİZ PORTFÖY BİRİNCİ DEĞİŞKEN FON,19.06.2026,"0,48098",337840400.00,1091,"162494372,46"
DBZ,DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,19.06.2026,"0,131565",5525827100.00,2984,"727005729,87"
DCB,DENİZ PORTFÖY PARA PİYASASI SERBEST (TL) FON,19.06.2026,"4,455269",28091457643.00,22524,"125154993092,39"
DCD,DENİZ PORTFÖY SKA SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"63,465925",4295314.00,1,"272606076,33"
DCE,DENİZ PORTFÖY BAKHAM SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"70,750745",17399399.00,3,"1231020444,26"
DCN,DENİZ PORTFÖY ÜÇÜNCÜ PARA PİYASASI (TL) FONU,19.06.2026,"1,346389",101174113.00,1035,"136219726,03"
DCP,YAPI KREDİ PORTFÖY CÖMERT SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"70,312046",3553982.00,3,"249887747,30"
DCV,DENİZ PORTFÖY KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,19.06.2026,"46,181654",789721.00,26,"36470621,63"
DDA,DENİZ PORTFÖY BANKACILIK SEKTÖRÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"14,638529",19612879.00,1120,"287103705,21"
DDC,DENİZ PORTFÖY GÜN DOĞUSU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"10,911861",335460632.00,11,"3660499734,75"
DDE,DENİZ PORTFÖY BADE SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"73,494465",5515073.00,1,"405327337,64"
DDF,DENİZ PORTFÖY DİNAMO HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"11,160027",9267853.00,561,"103429485,53"
DDP,DENİZ PORTFÖY SK SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"70,361444",1046042.00,1,"73601025,19"
DEF,ALLBATROSS PORTFÖY DEFNE SERBEST FON,19.06.2026,"2,672245",26808349.00,93,"71638475,67"
DEI,ALLBATROSS PORTFÖY DEMİR KISA VADELİ KATILIM SERBEST (TL) FON,19.06.2026,"0,035533",118787012.00,13,"4220883,01"
DFC,DENİZ PORTFÖY TARIM VE GIDA DEĞİŞKEN FON,19.06.2026,"3,076844",37650740.00,1608,"115845451,82"
DFD,DENİZ PORTFÖY EMTİA SERBEST FON,19.06.2026,"2,512207",55947952.00,506,"140552850,09"
DFI,ATLAS PORTFÖY SERBEST FON,19.06.2026,"4,188811",3820018425.00,35690,"16001335833,71"
DFO,AZİMUT PORTFÖY DLS SERBEST ÖZEL FON,19.06.2026,"3,690553",295765626.00,2,"1091538802,14"
DGF,A1 CAPİTAL PORTFÖY DEĞİŞKEN FON,19.06.2026,"1,324575",13483005.00,181,"17859247,87"
DGH,ATA PORTFÖY PARA PİYASASI SERBEST (TL) FON,19.06.2026,"10,063809",184088932.00,234,"1852635797,05"
DHI,PARDUS PORTFÖY DOKUZUNCU HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,157339",114505.00,46,"132521,13"
DHJ,DENİZ PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"7,54064",33627591.00,3165,"253573553,07"
DHM,DENİZ PORTFÖY ESG-SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,19.06.2026,"5,329655",5631930.00,1231,"30016244,42"
DHP,DENİZ PORTFÖY PERİFER HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"3,795303",1887493.00,1,"7163608,63"
DHS,DENİZ PORTFÖY CC HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"339,30194",13205338.00,1,"4480596800,42"
DHT,DENİZ PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON,19.06.2026,"1,120811",61243773.00,590,"68642666,24"
DHV,DENİZ PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"2,42963",162604000.00,11,"395067490,41"
DID,DENİZ PORTFÖY İKİNCİ DEĞİŞKEN FON,19.06.2026,"1,409921",22564585.00,158,"31814281,69"
DIH,DENİZ PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,879331",76257782.00,11,"143313614,91"
DIM,DENİZ PORTFÖY İMRAL SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"47,773062",2287508.00,1,"109281262,24"
DIP,DENİZ PORTFÖY İKİNCİ PARA PİYASASI SERBEST (TL) FON,19.06.2026,"1,473551",33401816539.00,1576,"49219285118,08"
DK1,KUVEYT TÜRK PORTFÖY DÜNYA KATILIM BANKASI KISA VADELİ KATILIM SERBEST FON,19.06.2026,"1,389719",2152626062.00,66,"2991546340,05"
DK8,DENİZ PORTFÖY KAR PAYI ÖDEYEN SEKİZİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"46,308645",37229963.00,301,"1724069136,39"
DKA,DENİZ PORTFÖY KAR PAYI ÖDEYEN DOKUZUNCU SERBEST (DÖVİZ) FON,19.06.2026,"46,275542",50978831.00,239,"2359073044,10"
DKC,DENİZ PORTFÖY İKİNCİ SERBEST FON,19.06.2026,"0,63066",313506.00,13,"197715,84"
DKH,DENİZ PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"3,785288",59492866.00,1548,"225197609,06"
DKL,DENİZ PORTFÖY BİRİNCİ KATILIM SERBEST (DÖVİZ) FON,19.06.2026,"48,630889",8231898.00,109,"400324521,79"
DKP,QNB PORTFÖY KAR PAYI ÖDEYEN DOKUZUNCU SERBEST (DÖVİZ) FON,19.06.2026,"46,378711",87350000.00,640,"4051180442,97"
DKR,DENİZ PORTFÖY ONDÖRDÜNCÜ SERBEST FON,19.06.2026,"0,796431",47882649.00,416,"38135227,49"
DKS,DENİZ PORTFÖY KUZEYYILDIZI SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"69,460502",3207930.00,2,"222824427,16"
DKY,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONÜÇÜNCÜ SERBEST (DÖVİZ) FON,19.06.2026,"46,362788",56343267.00,228,"2612230931,08"
DL2,DENİZ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,19.06.2026,"2,316116",3743526247.00,663,"8670441042,97"
DLD,DENİZ PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),19.06.2026,"7,65985",10545343.00,595,"80775745,87"
DLG,DENİZ PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON,19.06.2026,"1,239109",3708025.00,41,"4594648,18"
DLN,AURA PORTFÖY DOLUNAY SERBEST FON,19.06.2026,"2,141118",943651591.00,32,"2020469610,44"
DLY,DENİZ PORTFÖY PARA PİYASASI (TL) FONU,19.06.2026,"5,684363",12583947700.00,309811,"71531727918,23"
DLZ,DENİZ PORTFÖY ALİZE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,033927",123422.00,13,"127609,32"
DMG,DENİZ PORTFÖY GÜMÜŞ FON SEPETİ FONU,19.06.2026,"6,845992",470734823.00,15739,"3222646995,37"
DMR,ZİRAAT PORTFÖY DEMİRAY SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"56,706335",296469134.00,1,"16811678000,52"
DMV,DENİZ PORTFÖY SMART SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"67,546651",4806366.00,2,"324653928,23"
DMZ,DENİZ PORTFÖY ZEYTİN SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"61,822664",9999998.00,5,"618226512,05"
DNA,DENİZ PORTFÖY ANATOLİA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"11,4848",199023445.00,5,"2285744551,69"
DNF,A1 CAPİTAL PORTFÖY DİNAMİK FON SEPETİ FONU,19.06.2026,"1,248693",22972312.00,105,"28685361,73"
DNH,DENİZ PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,172115",16469488.00,69,"19304127,22"
DNK,TACİRLER PORTFÖY DENGE KATILIM SERBEST FON,19.06.2026,"1,732304",5125001.00,176,"8878059,61"
DNL,DENİZ PORTFÖY NEKO SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"53,454624",3984706.00,1,"213000961,30"
DNM,QNB PORTFÖY DİNAMİK DAĞILIMLI SERBEST (DÖVİZ) FON,19.06.2026,"49,563505",31993204.00,1107,"1585695325,28"
DNP,DENİZ PORTFÖY PARA PİYASASI KATILIM SERBEST (TL) FON,19.06.2026,"1,341891",1316518713.00,270,"1766624856,41"
DNU,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONBEŞİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"46,063442",822105.00,15,"37868985,87"
DOC,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONİKİNCİ SERBEST (DÖVIZ) FON,19.06.2026,"46,351346",102242113.00,175,"4739059541,05"
DOD,AZİMUT PORTFÖY 14.0 SERBEST (DÖVİZ) FON,19.06.2026,"66,249713",287793553.00,58,"19066240414,84"
DOH,TERA PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"2,141054",381192150.00,3992,"816152980,62"
DOL,AKTİF PORTFÖY ÜÇÜNCÜ AKTİF SERBEST (DÖVİZ) FON,19.06.2026,"50,658613",99941579.00,388,"5062901758,46"
DOR,AZİMUT PORTFÖY OKSİJEN SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"69,703443",7202725.00,1,"502054732,00"
DOS,DENİZ PORTFÖY OLMİ SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"67,482925",40477323.00,2,"2731528138,95"
DOV,DENİZ PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ-AVRO) FON,19.06.2026,"57,725019",1306910425.00,17660,"75441429342,31"
DP1,DENİZ PORTFÖY DELTA SERBEST ÖZEL FON,19.06.2026,"18,516959",284576837.00,7,"5269497493,50"
DP2,DENİZ PORTFÖY ÖZER SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"64,385261",5434757.00,11,"349918247,07"
DP3,DENİZ PORTFÖY DUMAN SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"67,607159",4453401.00,4,"301081790,14"
DP4,DENİZ PORTFÖY GİZEM SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"70,589909",7365130.00,3,"519903857,94"
DP5,DENİZ PORTFÖY MER SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"83,283215",21656874.00,1,"1803654086,66"
DP6,DENİZ PORTFÖY KAR PAYI ÖDEYEN BEŞİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"46,513403",40281950.00,212,"1873650565,21"
DP7,DENİZ PORTFÖY DEMİR SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"58,813114",9001782.00,3,"529422832,65"
DP8,DENİZ PORTFÖY KAR PAYI ÖDEYEN ALTINCI SERBEST (DÖVİZ) FON,19.06.2026,"46,562329",8256483.00,49,"384441075,74"
DP9,DENİZ PORTFÖY KAR PAYI ÖDEYEN YEDİNCİ SERBEST (DÖVİZ) FON,19.06.2026,"46,579182",126389046.00,155,"5887098367,75"
DPB,DENİZ PORTFÖY SERBEST (DÖVİZ) FON,19.06.2026,"23,240531",609868202.00,3546,"14173660643,74"
DPC,DENİZ PORTFÖY FRS SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"95,243428",3405281.00,1,"324330636,10"
DPE,DENİZ PORTFÖY EGE SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"21,80853",65456679.00,1,"1427513948,80"
DPG,DENİZ PORTFÖY REYHAN SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"96,83698",5734193.00,2,"555281935,36"
DPI,DENİZ PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"8,394033",43301298.00,120,"363472504,35"
DPK,DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU,19.06.2026,"8,100595",112414036.00,1286,"910620632,93"
DPL,DENİZ PORTFÖY NİL SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"98,009418",22490084.00,1,"2204240046,00"
DPN,DENİZ PORTFÖY NEVA SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"57,11817",39240.00,1,"2241316,99"
DPP,DENİZ PORTFÖY HLC SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"163,070947",1349932.00,2,"220134690,30"
DPT,DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON ),19.06.2026,"17,554357",19034103.00,5300,"334131431,02"
DPZ,DENİZ PORTFÖY YAZ SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"79,202762",1481286.00,1,"117321941,97"
DRA,NEO PORTFÖY DORA SERBEST FON,19.06.2026,"1,310064",38115145.00,34,"49933292,37"
DRD,DENİZ PORTFÖY KAR PAYI ÖDEYEN ONBİRİNCİ SERBEST (DÖVİZ-AVRO) FON,19.06.2026,"53,385383",30998484.00,151,"1654865933,21"
DRH,PARDUS PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),19.06.2026,"1,312964",244105368.00,71,"320501558,31"
DRT,DENİZ PORTFÖY ROBOTİK TEKNOLOJİLERİ DEĞİŞKEN FON,19.06.2026,"1,208814",28899198.00,539,"34933747,60"
DSC,DENİZ PORTFÖY RÜ SERBEST (DÖVİZ) ÖZEL FON,19.06.2026,"64,206972",14860108.00,1,"954122540,90"
DSD,DENİZ PORTFÖY İKİNCİ SERBEST (DÖVİZ_AVRO) FON,19.06.2026,"68,50579",88326481.00,1535,"6050875348,80"
DSH,AK PORTFÖY DÖRDÜNCÜ SERBEST FON,19.06.2026,"2,084488",218818640.00,102,"456124796,91"
DSP,DENİZ PORTFÖY DENGELİ FON SEPETİ FONU,19.06.2026,"14,092915",10217919.00,1070,"144000262,25"
